latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°F),relative_humidity_2m (%),apparent_temperature (°F),precipitation (inch),weather_code (wmo code)
2024-01-21T12:00,25.1,41,12.6,0.000,0
2024-01-21T13:00,26.9,39,14.7,0.000,0
2024-01-21T14:00,28.6,37,16.3,0.000,0
2024-01-21T15:00,29.5,37,16.9,0.000,0
2024-01-21T16:00,29.5,38,17.1,0.000,0
2024-01-21T17:00,28.2,43,16.5,0.000,0
2024-01-21T18:00,25.2,51,14.6,0.000,0
2024-01-21T19:00,23.7,56,13.1,0.000,0
2024-01-21T20:00,22.9,59,12.3,0.000,0
2024-01-21T21:00,23.8,55,13.1,0.000,0
2024-01-21T22:00,23.0,58,12.9,0.000,0
2024-01-21T23:00,22.1,62,12.6,0.000,0
2024-01-22T00:00,21.4,65,11.9,0.000,0
2024-01-22T01:00,21.0,66,11.7,0.000,0
2024-01-22T02:00,20.6,66,11.7,0.000,0
2024-01-22T03:00,20.3,67,11.8,0.000,0
2024-01-22T04:00,20.1,67,11.9,0.000,0
2024-01-22T05:00,19.9,68,11.9,0.000,0
2024-01-22T06:00,19.4,70,11.8,0.000,0
2024-01-22T07:00,19.3,71,11.4,0.000,0
2024-01-22T08:00,19.1,73,11.1,0.000,0
2024-01-22T09:00,21.0,67,12.5,0.000,0
2024-01-22T10:00,25.2,56,17.0,0.000,0
2024-01-22T11:00,28.4,47,20.2,0.000,0
2024-01-22T12:00,31.6,41,22.8,0.000,1
2024-01-22T13:00,34.5,36,24.9,0.000,1
2024-01-22T14:00,36.5,32,26.5,0.000,1
2024-01-22T15:00,37.9,30,27.3,0.000,1
2024-01-22T16:00,38.1,30,27.6,0.000,1
2024-01-22T17:00,36.4,36,26.6,0.000,3
2024-01-22T18:00,33.3,47,24.1,0.000,3
2024-01-22T19:00,32.5,52,23.0,0.000,2
2024-01-22T20:00,31.5,55,21.3,0.000,2
2024-01-22T21:00,28.3,64,18.2,0.000,3
2024-01-22T22:00,28.4,63,18.3,0.000,1
2024-01-22T23:00,27.1,65,17.1,0.000,2
2024-01-23T00:00,28.6,62,18.1,0.000,2
2024-01-23T01:00,29.8,60,19.3,0.000,2
2024-01-23T02:00,30.7,59,20.7,0.000,1
2024-01-23T03:00,29.8,61,20.9,0.000,2
2024-01-23T04:00,30.4,60,21.9,0.000,3
2024-01-23T05:00,30.8,61,21.5,0.000,2
2024-01-23T06:00,31.2,60,22.5,0.000,2
2024-01-23T07:00,30.5,62,21.7,0.000,2
2024-01-23T08:00,30.3,63,22.0,0.000,2
2024-01-23T09:00,33.6,54,25.8,0.000,3
2024-01-23T10:00,35.8,51,27.9,0.000,3
2024-01-23T11:00,36.5,52,28.9,0.008,51
2024-01-23T12:00,34.8,80,28.7,0.028,53
2024-01-23T13:00,35.5,83,29.7,0.020,53
2024-01-23T14:00,37.0,86,31.6,0.012,51
2024-01-23T15:00,38.9,72,33.2,0.000,3
2024-01-23T16:00,39.8,62,33.6,0.000,3
2024-01-23T17:00,38.5,66,33.3,0.000,3
2024-01-23T18:00,37.5,69,32.2,0.000,3
2024-01-23T19:00,34.5,80,28.8,0.000,2
2024-01-23T20:00,32.8,86,27.1,0.000,3
2024-01-23T21:00,32.6,90,27.4,0.000,2
2024-01-23T22:00,32.5,92,27.5,0.000,1
2024-01-23T23:00,30.6,95,25.0,0.000,3
2024-01-24T00:00,31.9,94,26.4,0.000,3
2024-01-24T01:00,32.1,92,26.4,0.004,51
2024-01-24T02:00,32.2,88,26.6,0.000,2
2024-01-24T03:00,32.6,87,26.2,0.000,3
2024-01-24T04:00,32.6,89,26.3,0.000,2
2024-01-24T05:00,32.2,95,26.9,0.008,51
2024-01-24T06:00,31.8,96,26.1,0.008,51
2024-01-24T07:00,33.0,97,27.5,0.008,51
2024-01-24T08:00,32.4,97,27.3,0.004,51
2024-01-24T09:00,34.3,97,29.1,0.008,51
2024-01-24T10:00,37.3,95,32.4,0.004,51
2024-01-24T11:00,40.3,96,36.5,0.004,51
2024-01-24T12:00,40.8,96,36.8,0.008,51
2024-01-24T13:00,41.0,96,37.3,0.004,51
2024-01-24T14:00,40.9,97,37.2,0.004,51
2024-01-24T15:00,41.6,97,38.1,0.000,3
2024-01-24T16:00,40.9,98,37.2,0.004,51
2024-01-24T17:00,40.2,98,36.2,0.004,51
2024-01-24T18:00,39.2,99,34.8,0.008,51
2024-01-24T19:00,38.7,99,34.1,0.016,51
2024-01-24T20:00,38.3,100,33.7,0.008,51
2024-01-24T21:00,38.6,100,34.2,0.016,51
2024-01-24T22:00,38.5,100,33.4,0.008,51
2024-01-24T23:00,39.2,100,33.8,0.000,3
2024-01-25T00:00,40.9,99,36.2,0.012,51
2024-01-25T01:00,43.9,97,39.2,0.008,51
2024-01-25T02:00,45.1,97,40.5,0.004,51
2024-01-25T03:00,46.4,96,41.0,0.016,51
2024-01-25T04:00,48.2,95,42.0,0.012,51
2024-01-25T05:00,48.9,94,42.6,0.004,51
2024-01-25T06:00,49.3,95,43.6,0.012,51
2024-01-25T07:00,49.3,96,45.1,0.012,51
2024-01-25T08:00,47.9,97,45.0,0.008,51
2024-01-25T09:00,46.1,100,42.6,0.020,53
2024-01-25T10:00,47.7,99,45.1,0.016,51
2024-01-25T11:00,47.4,98,44.8,0.047,55
2024-01-25T12:00,48.4,97,45.9,0.028,53
2024-01-25T13:00,52.0,94,50.0,0.004,51
2024-01-25T14:00,51.5,93,49.4,0.004,51
2024-01-25T15:00,51.1,93,49.2,0.004,51
2024-01-25T16:00,49.6,97,47.4,0.004,51
2024-01-25T17:00,48.3,97,46.1,0.004,51
2024-01-25T18:00,46.1,98,43.1,0.000,3
2024-01-25T19:00,46.4,97,43.0,0.000,3
2024-01-25T20:00,46.1,97,42.9,0.004,51
2024-01-25T21:00,46.2,99,43.1,0.000,3
2024-01-25T22:00,46.6,99,43.1,0.000,3
2024-01-25T23:00,45.9,99,41.8,0.000,3
2024-01-26T00:00,45.8,99,41.2,0.004,51
2024-01-26T01:00,46.3,98,42.0,0.004,51
2024-01-26T02:00,45.5,98,40.3,0.008,51
2024-01-26T03:00,43.6,95,37.5,0.016,51
2024-01-26T04:00,42.3,95,36.0,0.024,53
2024-01-26T05:00,42.0,95,37.0,0.031,53
2024-01-26T06:00,41.8,96,36.0,0.020,53
2024-01-26T07:00,41.7,97,35.6,0.016,51
2024-01-26T08:00,41.9,97,36.6,0.012,51
2024-01-26T09:00,41.3,96,36.0,0.008,51
2024-01-26T10:00,42.0,97,36.7,0.012,51
2024-01-26T11:00,42.5,97,37.2,0.008,51
2024-01-26T12:00,42.0,97,36.3,0.020,53
2024-01-26T13:00,43.0,93,37.4,0.000,3
2024-01-26T14:00,44.4,91,39.4,0.000,3
2024-01-26T15:00,45.0,91,40.9,0.000,3
2024-01-26T16:00,46.1,89,42.6,0.000,3
2024-01-26T17:00,46.5,89,44.0,0.000,3
2024-01-26T18:00,45.7,92,43.4,0.000,2
2024-01-26T19:00,42.1,96,39.1,0.000,1
2024-01-26T20:00,39.7,98,36.5,0.000,1
2024-01-26T21:00,38.8,97,34.9,0.000,1
2024-01-26T22:00,37.7,98,33.5,0.000,2
2024-01-26T23:00,37.4,99,33.5,0.000,2
2024-01-27T00:00,37.4,99,33.7,0.000,3
2024-01-27T01:00,36.9,99,32.8,0.000,3
2024-01-27T02:00,37.1,99,32.5,0.000,3
2024-01-27T03:00,37.0,100,32.1,0.000,3
2024-01-27T04:00,36.9,99,31.6,0.000,0
2024-01-27T05:00,36.5,97,30.7,0.000,3
2024-01-27T06:00,37.4,96,31.2,0.000,3
2024-01-27T07:00,38.0,93,32.1,0.000,3
2024-01-27T08:00,37.9,92,31.6,0.000,3
2024-01-27T09:00,40.7,90,35.1,0.000,3
2024-01-27T10:00,42.2,82,36.2,0.000,3
2024-01-27T11:00,43.7,75,38.1,0.000,1
2024-01-27T12:00,45.6,69,39.8,0.000,3
2024-01-27T13:00,46.4,66,39.7,0.000,3
2024-01-27T14:00,46.4,68,40.0,0.000,3
2024-01-27T15:00,46.5,70,41.4,0.000,3
2024-01-27T16:00,47.0,69,42.3,0.000,3
2024-01-27T17:00,46.5,70,42.1,0.000,3
2024-01-27T18:00,45.2,74,40.6,0.000,3
2024-01-27T19:00,43.9,77,39.4,0.000,3
2024-01-27T20:00,42.8,79,38.4,0.000,3
2024-01-27T21:00,40.4,83,35.7,0.000,3
2024-01-27T22:00,38.3,91,33.5,0.000,3
2024-01-27T23:00,38.6,96,33.4,0.000,3
2024-01-28T00:00,38.6,96,33.8,0.000,3
2024-01-28T01:00,38.7,95,34.5,0.004,51
2024-01-28T02:00,38.5,96,34.5,0.004,51
2024-01-28T03:00,38.6,97,33.7,0.020,53
2024-01-28T04:00,38.3,97,32.6,0.047,55
2024-01-28T05:00,37.8,97,31.5,0.087,61
2024-01-28T06:00,37.6,97,31.5,0.087,61
2024-01-28T07:00,37.5,96,30.8,0.055,61
2024-01-28T08:00,37.6,96,31.6,0.110,63
2024-01-28T09:00,38.0,96,31.1,0.075,61
2024-01-28T10:00,37.9,96,30.5,0.130,63
2024-01-28T11:00,38.1,96,29.8,0.028,53
2024-01-28T12:00,39.0,89,28.4,0.004,51
2024-01-28T13:00,39.2,88,28.4,0.004,51
2024-01-28T14:00,38.3,94,29.4,0.024,53
2024-01-28T15:00,37.4,95,28.1,0.024,53
2024-01-28T16:00,37.4,94,28.2,0.024,53
2024-01-28T17:00,37.4,94,28.9,0.028,53
2024-01-28T18:00,37.0,95,28.2,0.039,55
2024-01-28T19:00,36.3,95,26.6,0.028,53
2024-01-28T20:00,36.0,94,26.0,0.008,51
2024-01-28T21:00,36.5,92,27.5,0.004,51
2024-01-28T22:00,36.1,93,27.3,0.004,51
2024-01-28T23:00,36.3,92,27.7,0.004,51
2024-01-29T00:00,35.7,93,27.2,0.000,3
2024-01-29T01:00,35.5,91,26.7,0.000,3
2024-01-29T02:00,35.6,90,26.6,0.000,3
2024-01-29T03:00,35.6,89,26.6,0.004,51
2024-01-29T04:00,35.3,89,26.7,0.008,51
2024-01-29T05:00,35.4,88,26.6,0.004,51
2024-01-29T06:00,35.6,86,26.5,0.000,3
2024-01-29T07:00,35.7,84,26.7,0.004,51
2024-01-29T08:00,35.7,82,26.3,0.000,3
2024-01-29T09:00,36.4,89,29.9,0.004,51
2024-01-29T10:00,37.0,88,29.8,0.000,3
2024-01-29T11:00,37.8,78,28.5,0.000,3
2024-01-29T12:00,38.7,69,28.3,0.004,51
2024-01-29T13:00,40.1,59,28.8,0.000,2
2024-01-29T14:00,41.5,53,29.5,0.000,3
2024-01-29T15:00,42.1,51,30.3,0.000,2
2024-01-29T16:00,41.6,52,30.3,0.000,1
2024-01-29T17:00,40.7,52,29.9,0.000,1
2024-01-29T18:00,38.2,57,29.7,0.000,2
2024-01-29T19:00,35.0,65,27.9,0.000,1
2024-01-29T20:00,32.9,71,25.9,0.000,1
2024-01-29T21:00,35.2,67,28.1,0.000,3
2024-01-29T22:00,34.7,69,27.2,0.000,3
2024-01-29T23:00,32.6,76,25.4,0.000,0
2024-01-30T00:00,30.5,82,23.2,0.000,0
2024-01-30T01:00,30.1,83,22.5,0.000,0
2024-01-30T02:00,28.4,85,20.8,0.000,0
2024-01-30T03:00,27.0,86,19.4,0.000,0
2024-01-30T04:00,26.3,86,18.2,0.000,0
2024-01-30T05:00,25.7,87,17.6,0.000,0
2024-01-30T06:00,25.5,87,17.3,0.000,0
2024-01-30T07:00,24.9,88,17.3,0.000,0
2024-01-30T08:00,24.5,89,17.0,0.000,0
2024-01-30T09:00,28.5,81,21.0,0.000,0
2024-01-30T10:00,31.6,73,24.7,0.000,0
2024-01-30T11:00,35.0,65,28.6,0.000,1
2024-01-30T12:00,37.5,56,31.5,0.000,2
2024-01-30T13:00,39.2,52,32.3,0.000,3
2024-01-30T14:00,39.3,52,32.1,0.000,3
2024-01-30T15:00,38.7,53,30.6,0.000,3
2024-01-30T16:00,37.7,55,29.5,0.000,3
2024-01-30T17:00,37.1,56,29.0,0.000,3
2024-01-30T18:00,35.7,61,28.3,0.000,3
2024-01-30T19:00,34.9,66,27.6,0.000,3
2024-01-30T20:00,34.7,69,27.1,0.000,3
2024-01-30T21:00,34.4,72,27.4,0.000,3
2024-01-30T22:00,34.5,76,26.8,0.000,3
2024-01-30T23:00,34.6,74,27.1,0.000,3
2024-01-31T00:00,34.7,75,27.6,0.000,3
2024-01-31T01:00,34.6,80,27.6,0.000,3
2024-01-31T02:00,34.2,84,27.3,0.004,51
2024-01-31T03:00,34.2,85,27.3,0.004,51
2024-01-31T04:00,34.2,86,27.5,0.000,3
2024-01-31T05:00,34.1,86,27.6,0.000,3
2024-01-31T06:00,33.9,85,27.6,0.000,3
2024-01-31T07:00,33.8,84,27.8,0.000,3
2024-01-31T08:00,33.7,83,27.3,0.000,3
2024-01-31T09:00,33.5,77,27.0,0.000,3
2024-01-31T10:00,34.8,72,28.0,0.000,3
2024-01-31T11:00,37.1,68,29.7,0.000,3
2024-01-31T12:00,39.3,63,32.6,0.000,3
2024-01-31T13:00,39.6,62,33.0,0.000,3
2024-01-31T14:00,39.3,63,32.5,0.000,3
2024-01-31T15:00,39.4,63,33.3,0.000,3
2024-01-31T16:00,39.2,64,33.3,0.000,3
2024-01-31T17:00,39.1,64,33.5,0.000,3
2024-01-31T18:00,38.1,68,32.3,0.000,3
2024-01-31T19:00,36.5,71,29.8,0.000,2
2024-01-31T20:00,34.7,77,29.0,0.000,3
2024-01-31T21:00,33.8,81,28.3,0.000,1
2024-01-31T22:00,30.6,90,24.0,0.000,0
2024-01-31T23:00,29.5,92,23.0,0.000,0
2024-02-01T00:00,27.5,95,20.7,0.000,0
2024-02-01T01:00,27.3,96,20.8,0.000,0
2024-02-01T02:00,26.0,98,19.6,0.000,1
2024-02-01T03:00,25.5,97,18.6,0.000,1
2024-02-01T04:00,25.6,97,18.8,0.000,0
2024-02-01T05:00,25.8,96,19.3,0.000,0
2024-02-01T06:00,25.9,97,19.4,0.000,1
2024-02-01T07:00,26.5,96,19.9,0.000,0
2024-02-01T08:00,27.0,95,20.4,0.000,0
2024-02-01T09:00,30.1,93,22.8,0.000,0
2024-02-01T10:00,34.5,85,27.9,0.000,1
2024-02-01T11:00,38.8,77,31.6,0.000,2
2024-02-01T12:00,42.6,71,35.2,0.000,2
2024-02-01T13:00,45.4,66,37.8,0.000,1
2024-02-01T14:00,46.8,60,38.1,0.000,3
2024-02-01T15:00,47.3,58,38.7,0.000,3
2024-02-01T16:00,47.8,55,39.6,0.000,3
2024-02-01T17:00,47.5,57,41.0,0.000,3
2024-02-01T18:00,42.4,74,36.7,0.000,1
2024-02-01T19:00,38.0,81,31.6,0.000,2
2024-02-01T20:00,39.1,79,33.0,0.000,2
2024-02-01T21:00,39.6,74,34.2,0.000,3
2024-02-01T22:00,39.6,79,34.5,0.008,51
2024-02-01T23:00,39.2,82,34.2,0.016,51
2024-02-02T00:00,37.8,88,32.7,0.000,3
2024-02-02T01:00,37.8,89,32.8,0.008,51
2024-02-02T02:00,37.9,93,33.7,0.012,51
2024-02-02T03:00,37.6,93,33.3,0.039,55
2024-02-02T04:00,37.6,95,33.1,0.031,53
2024-02-02T05:00,37.5,95,32.7,0.016,51
2024-02-02T06:00,37.6,95,32.7,0.012,51
2024-02-02T07:00,37.6,97,32.8,0.008,51
2024-02-02T08:00,37.8,97,33.4,0.012,51
2024-02-02T09:00,38.6,96,34.8,0.000,3
2024-02-02T10:00,39.3,96,34.7,0.012,51
2024-02-02T11:00,39.5,96,34.5,0.039,55
2024-02-02T12:00,39.2,95,32.3,0.020,53
2024-02-02T13:00,38.2,95,30.4,0.020,53
2024-02-02T14:00,38.8,88,30.2,0.012,51
2024-02-02T15:00,40.1,84,31.0,0.004,51
2024-02-02T16:00,41.0,84,34.2,0.004,51
2024-02-02T17:00,42.4,78,35.7,0.000,3
2024-02-02T18:00,41.3,68,32.8,0.000,1
2024-02-02T19:00,39.4,65,30.1,0.000,0
2024-02-02T20:00,37.5,65,27.6,0.000,0
2024-02-02T21:00,36.3,65,27.1,0.000,0
2024-02-02T22:00,35.1,65,25.7,0.000,0
2024-02-02T23:00,35.2,61,25.2,0.000,0
2024-02-03T00:00,34.1,59,23.0,0.000,0
2024-02-03T01:00,32.1,64,20.6,0.000,0
2024-02-03T02:00,30.5,68,19.2,0.000,0
2024-02-03T03:00,30.0,70,19.3,0.000,1
2024-02-03T04:00,29.3,73,18.9,0.000,1
2024-02-03T05:00,28.3,75,18.3,0.000,0
2024-02-03T06:00,27.5,74,17.2,0.000,0
2024-02-03T07:00,26.7,71,16.7,0.000,0
2024-02-03T08:00,25.9,70,16.5,0.000,0
2024-02-03T09:00,30.9,68,22.3,0.000,0
2024-02-03T10:00,33.1,58,23.3,0.000,0
2024-02-03T11:00,35.6,52,24.7,0.000,0
2024-02-03T12:00,37.5,47,26.7,0.000,0
2024-02-03T13:00,39.5,44,29.0,0.000,0
2024-02-03T14:00,41.0,40,30.3,0.000,0
2024-02-03T15:00,42.0,40,31.8,0.000,0
2024-02-03T16:00,42.4,39,32.6,0.000,0
2024-02-03T17:00,41.6,41,32.5,0.000,0
2024-02-03T18:00,37.9,49,29.9,0.000,0
2024-02-03T19:00,34.9,51,26.2,0.000,0
2024-02-03T20:00,33.3,51,24.2,0.000,0
2024-02-03T21:00,32.7,54,24.3,0.000,0
2024-02-03T22:00,31.2,57,23.0,0.000,0
2024-02-03T23:00,29.7,61,21.5,0.000,0
2024-02-04T00:00,28.9,62,20.4,0.000,0
2024-02-04T01:00,28.4,62,19.6,0.000,0
2024-02-04T02:00,27.5,62,18.4,0.000,0
2024-02-04T03:00,27.1,63,17.6,0.000,0
2024-02-04T04:00,26.5,65,16.9,0.000,0
2024-02-04T05:00,25.9,67,16.4,0.000,0
2024-02-04T06:00,25.5,70,16.1,0.000,0
2024-02-04T07:00,25.1,71,15.8,0.000,0
2024-02-04T08:00,24.8,72,15.6,0.000,0
2024-02-04T09:00,27.8,68,19.0,0.000,0
2024-02-04T10:00,30.9,61,22.2,0.000,0
2024-02-04T11:00,34.4,57,26.2,0.000,0
2024-02-04T12:00,37.8,53,29.7,0.000,0
2024-02-04T13:00,40.7,49,32.7,0.000,0
2024-02-04T14:00,42.9,47,35.3,0.000,0
2024-02-04T15:00,44.4,45,37.0,0.000,0
2024-02-04T16:00,45.1,43,37.9,0.000,0
2024-02-04T17:00,45.1,41,38.2,0.000,0
2024-02-04T18:00,44.1,43,37.7,0.000,0
2024-02-04T19:00,35.7,63,28.5,0.000,0
2024-02-04T20:00,34.5,64,26.9,0.000,0
2024-02-04T21:00,33.0,64,25.5,0.000,0
2024-02-04T22:00,31.3,67,23.6,0.000,0
2024-02-04T23:00,30.0,69,22.5,0.000,0
2024-02-05T00:00,28.7,70,21.1,0.000,0
2024-02-05T01:00,28.2,68,19.8,0.000,0
2024-02-05T02:00,28.0,67,18.9,0.000,0
2024-02-05T03:00,28.0,67,18.3,0.000,0
2024-02-05T04:00,27.7,66,17.9,0.000,0
2024-02-05T05:00,27.1,67,17.6,0.000,0
2024-02-05T06:00,26.6,65,17.1,0.000,0
2024-02-05T07:00,26.1,66,16.8,0.000,0
2024-02-05T08:00,25.7,67,16.4,0.000,0
2024-02-05T09:00,28.8,62,19.0,0.000,0
2024-02-05T10:00,31.7,56,21.4,0.000,0
2024-02-05T11:00,34.8,53,25.4,0.000,0
2024-02-05T12:00,38.1,48,29.2,0.000,0
2024-02-05T13:00,41.0,43,32.1,0.000,0
2024-02-05T14:00,43.1,38,34.0,0.000,0
2024-02-05T15:00,44.3,33,34.8,0.000,0
2024-02-05T16:00,44.3,32,34.1,0.000,0
2024-02-05T17:00,42.7,33,31.7,0.000,0
2024-02-05T18:00,39.1,38,28.0,0.000,0
2024-02-05T19:00,36.3,39,24.3,0.000,0
2024-02-05T20:00,34.7,38,21.2,0.000,0
2024-02-05T21:00,31.5,40,20.3,0.000,0
2024-02-05T22:00,30.5,41,19.5,0.000,0
2024-02-05T23:00,29.7,41,18.4,0.000,0
2024-02-06T00:00,28.4,41,17.1,0.000,0
2024-02-06T01:00,26.9,41,15.7,0.000,0
2024-02-06T02:00,25.6,44,14.6,0.000,0
2024-02-06T03:00,24.6,48,14.1,0.000,0
2024-02-06T04:00,23.9,53,13.6,0.000,0
2024-02-06T05:00,23.3,58,12.9,0.000,0
2024-02-06T06:00,23.0,62,12.9,0.000,0
2024-02-06T07:00,22.8,64,12.9,0.000,0
2024-02-06T08:00,23.0,65,12.8,0.000,0
2024-02-06T09:00,26.5,62,17.1,0.000,0
2024-02-06T10:00,29.9,56,20.3,0.000,0
2024-02-06T11:00,33.5,51,23.7,0.000,0
2024-02-06T12:00,36.2,48,27.0,0.000,0
2024-02-06T13:00,38.3,47,29.8,0.000,0
2024-02-06T14:00,40.0,44,31.8,0.000,0
2024-02-06T15:00,41.2,42,33.0,0.000,0
2024-02-06T16:00,41.8,42,33.4,0.000,0
2024-02-06T17:00,41.2,43,32.8,0.000,0
2024-02-06T18:00,38.1,51,30.6,0.000,0
2024-02-06T19:00,34.7,55,26.2,0.000,0
2024-02-06T20:00,33.0,59,24.6,0.000,0
2024-02-06T21:00,31.2,61,23.2,0.000,0
2024-02-06T22:00,30.2,64,21.8,0.000,0
2024-02-06T23:00,29.2,64,20.5,0.000,0
2024-02-07T00:00,28.4,65,19.6,0.000,0
2024-02-07T01:00,28.0,65,19.3,0.000,0
2024-02-07T02:00,27.4,67,19.0,0.000,0
2024-02-07T03:00,26.8,68,18.5,0.000,0
2024-02-07T04:00,26.5,69,18.2,0.000,0
2024-02-07T05:00,25.9,72,17.9,0.000,0
2024-02-07T06:00,25.3,74,17.2,0.000,0
2024-02-07T07:00,25.1,74,16.9,0.000,0
2024-02-07T08:00,24.9,75,16.6,0.000,0
2024-02-07T09:00,28.2,73,19.6,0.000,0
2024-02-07T10:00,32.3,65,24.5,0.000,0
2024-02-07T11:00,37.1,57,29.4,0.000,0
2024-02-07T12:00,40.7,50,32.9,0.000,0
2024-02-07T13:00,43.0,47,35.7,0.000,0
2024-02-07T14:00,44.6,45,37.8,0.000,0
2024-02-07T15:00,45.7,43,39.0,0.000,0
2024-02-07T16:00,46.3,41,39.6,0.000,0
2024-02-07T17:00,46.0,40,39.3,0.000,1
2024-02-07T18:00,42.5,53,36.3,0.000,0
2024-02-07T19:00,42.8,46,36.6,0.000,0
2024-02-07T20:00,38.2,56,31.4,0.000,0
2024-02-07T21:00,33.7,66,26.4,0.000,0
2024-02-07T22:00,36.8,56,31.0,0.000,0
2024-02-07T23:00,29.8,74,23.2,0.000,0
2024-02-08T00:00,27.5,82,21.1,0.000,0
2024-02-08T01:00,26.8,86,20.7,0.000,0
2024-02-08T02:00,25.4,90,18.8,0.000,0
2024-02-08T03:00,25.6,89,19.1,0.000,1
2024-02-08T04:00,25.0,90,18.1,0.000,0
2024-02-08T05:00,25.0,89,18.4,0.000,0
2024-02-08T06:00,24.9,88,18.6,0.000,0
2024-02-08T07:00,24.9,84,18.2,0.000,0
2024-02-08T08:00,24.8,82,18.1,0.000,1
2024-02-08T09:00,29.5,71,22.6,0.000,1
2024-02-08T10:00,35.1,67,29.3,0.000,0
2024-02-08T11:00,41.0,53,35.1,0.000,0
2024-02-08T12:00,45.1,43,39.3,0.000,0
2024-02-08T13:00,47.5,42,41.6,0.000,0
2024-02-08T14:00,48.9,43,43.2,0.000,0
2024-02-08T15:00,49.6,44,43.8,0.000,1
2024-02-08T16:00,49.1,46,42.6,0.000,1
2024-02-08T17:00,46.6,48,39.5,0.000,1
2024-02-08T18:00,41.7,62,35.3,0.000,1
2024-02-08T19:00,37.3,82,31.3,0.000,1
2024-02-08T20:00,35.9,89,30.1,0.000,1
2024-02-08T21:00,37.7,87,31.9,0.000,1
2024-02-08T22:00,37.4,91,31.6,0.000,2
2024-02-08T23:00,37.5,91,31.7,0.000,1
2024-02-09T00:00,36.5,91,31.2,0.000,1
2024-02-09T01:00,35.7,90,29.9,0.000,1
2024-02-09T02:00,33.3,91,27.6,0.000,2
2024-02-09T03:00,35.3,85,29.0,0.000,2
2024-02-09T04:00,35.6,83,29.2,0.000,3
2024-02-09T05:00,35.7,81,30.2,0.000,2
2024-02-09T06:00,34.2,86,28.1,0.000,1
2024-02-09T07:00,34.6,83,28.7,0.000,3
2024-02-09T08:00,35.9,81,29.7,0.000,3
2024-02-09T09:00,39.0,84,32.8,0.000,3
2024-02-09T10:00,41.5,85,35.9,0.000,2
2024-02-09T11:00,44.8,80,39.0,0.000,1
2024-02-09T12:00,48.6,71,43.2,0.000,0
2024-02-09T13:00,51.1,66,45.3,0.000,0
2024-02-09T14:00,52.0,65,45.9,0.000,1
2024-02-09T15:00,50.8,72,44.9,0.000,1
2024-02-09T16:00,50.0,78,44.6,0.000,0
2024-02-09T17:00,48.8,81,43.7,0.000,0
2024-02-09T18:00,45.3,88,41.0,0.000,0
2024-02-09T19:00,41.6,94,37.0,0.000,0
2024-02-09T20:00,39.0,97,33.3,0.000,1
2024-02-09T21:00,38.3,95,32.6,0.000,0
2024-02-09T22:00,38.0,96,32.3,0.000,1
2024-02-09T23:00,38.3,95,33.2,0.000,1
2024-02-10T00:00,37.8,92,32.0,0.000,1
2024-02-10T01:00,38.6,89,33.1,0.000,1
2024-02-10T02:00,38.8,88,33.4,0.000,1
2024-02-10T03:00,38.2,90,32.5,0.000,1
2024-02-10T04:00,36.9,91,30.7,0.000,1
2024-02-10T05:00,35.7,92,29.4,0.000,1
2024-02-10T06:00,34.8,93,28.3,0.000,1
2024-02-10T07:00,35.2,93,29.5,0.000,1
2024-02-10T08:00,35.8,92,30.1,0.000,1
2024-02-10T09:00,39.4,86,33.5,0.000,1
2024-02-10T10:00,44.3,81,39.3,0.000,1
2024-02-10T11:00,49.9,73,45.8,0.000,1
2024-02-10T12:00,54.1,68,49.6,0.000,2
2024-02-10T13:00,56.4,64,51.3,0.000,3
2024-02-10T14:00,57.2,66,52.6,0.000,1
2024-02-10T15:00,60.1,62,55.0,0.000,2
2024-02-10T16:00,59.3,65,55.0,0.000,1
2024-02-10T17:00,58.7,68,54.1,0.000,1
2024-02-10T18:00,56.1,73,52.5,0.000,1
2024-02-10T19:00,51.8,85,48.4,0.000,1
2024-02-10T20:00,50.4,88,46.9,0.000,1
2024-02-10T21:00,49.6,89,46.5,0.004,51
2024-02-10T22:00,48.7,91,45.5,0.000,1
2024-02-10T23:00,48.0,92,44.6,0.000,1
2024-02-11T00:00,45.2,94,40.9,0.000,1
2024-02-11T01:00,42.8,96,37.9,0.000,1
2024-02-11T02:00,42.4,97,38.1,0.000,1
2024-02-11T03:00,43.8,93,39.5,0.000,2
2024-02-11T04:00,44.0,91,38.9,0.000,1
2024-02-11T05:00,43.3,89,37.1,0.000,1
2024-02-11T06:00,40.9,85,34.1,0.000,1
2024-02-11T07:00,39.3,83,32.6,0.000,1
2024-02-11T08:00,38.1,81,31.4,0.000,1
2024-02-11T09:00,41.2,76,34.7,0.000,1
2024-02-11T10:00,43.7,72,37.6,0.000,1
2024-02-11T11:00,45.6,63,38.0,0.000,2
2024-02-11T12:00,46.2,60,38.8,0.000,1
2024-02-11T13:00,47.1,57,40.1,0.000,2
2024-02-11T14:00,47.5,57,41.1,0.000,3
2024-02-11T15:00,47.8,57,41.5,0.000,3
2024-02-11T16:00,47.7,57,41.4,0.000,3
2024-02-11T17:00,47.6,57,41.6,0.000,2
2024-02-11T18:00,46.4,61,41.1,0.000,2
2024-02-11T19:00,44.6,66,39.5,0.000,2
2024-02-11T20:00,43.8,68,38.9,0.000,2
2024-02-11T21:00,41.9,64,36.2,0.000,2
